sentence	name	link
 Я и ипекакуанку выпишу инфузум... на 180.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Или на двести.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Позвольте.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" И тут же, хотя никто не требовал от меня в одиночестве у лампы ипекакуанки, я малодушно перелистал рецептурный справочник, проверил ипекакуанку, а попутно прочитал машинально и о том, что существует на свете какой-то ""инсипин"" он не кто иной, как ""сульфат эфира хининдигликолевой кислоты""..."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Оказывается, вкуса хинина не имеет!	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Но зачем он?	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 И как его выписать?	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Он что — порошок?	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Черт его возьми!	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" ""Инсипин инсипином, а как же все-таки с грыжей будет?"" — упорно приставал страх в вале голоса."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" ""В ванну посажу, — остервенело защищался я, — в ванну."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" И попробую вправить"" ""Ущемленная, мой ангел!"	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Какие тут, к черту, ванны!	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Ущемленная, — демонским голосом пел страх.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" — Резать надо"" Тут я сдался и чуть не заплакал."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 И моление тьме за окном послал: все, что угодно, только не ущемленную грыжу.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" А усталость напевала: ""Ложись ты спать, злосчастный эскулап."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Выспишься, а утром будет видно.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Успокойся, юный неврастеник.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Гляди — тьма за окнами покойна, спят стынущие поля, нет никакой грыжи.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 А утром будет видно.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Освоишься... спи...	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Брось атлас...	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Все равно ни пса сейчас не разберешь.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
" Грыжевое кольцо..."" Как он влетел, я даже не сообразил."	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Помнится, болт на двери загремел, Аксинья что-то пискнула.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Да еще за окнами проскрипела телега.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Он без шапки, в расстегнутом полушубке, со свалявшейся бородкой, с безумными глазами.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
 Он перекрестился, и повалился на колени, и бухнул лбом в пол.	Михаил Булгаков. Полотенце с петухом.	http://az.lib.ru/b/bulgakow_m_a/text_01_1926_polotentze_s_petuhom.shtml
